filename	result
21026650.Z06.txt	"כך, בשל היווצרות ספק בדבר קיום התחייבויות המדינה, לנוכח יכולתה לפרש את הבטחותיה ובכך לסגת מהן, מבלי להידרש לתנאי ההשתחררות מהסדר טיעון (ראו בג""צ 218/85 ארביב נ' פרקליטות מחוז תל-אביב, פ""ד מ(2) 393, 404-402 (8.4.1986) (להלן: עניין ארביב)). סוף דבר 8. ש ו פ ט אשר על כן, הוחלט כאמור בפסק דינו של המשנה לנשיאה נ' הנדל"
23028400.J09.txt	עד ליום 3.12.2020 התינוק אושפז בבית החולים, כשהוא סובל מפגיעה מוחית, פגיעה משמעותית בתפקוד, הכרתו חלקית, קיימת ירידה ניכרת בראיה ובשמיעה שלו ופעילותו המוטורית ירודה ואינה תואמת את גילו. דינו של הערעור להידחות, על כל חלקיו. אציע אפוא לחבריי כי נדחה את הערעור על כל חלקיו. ש ו פ ט הוחלט כאמור בפסק דינו של השופט י' אלרון. ש ו פ ט ש ו פ ט ש ו פ ט _________________________ 23028400_J09.docx עע מרכז מידע, טל' 077-2703333, 3852* ; אתר אינטרנט, https://supreme.court.gov.il
22048250.A01.txt	בהמשכו של אותו יום הודיעה הפרקליטה לבא-כוחו של העותר כי טענותיו בעניין הסדר הטיעון נשקלו אל מול מכלול הראיות בתיק, ובסופו של דבר הוחלט לקדם את הסדר הטיעון. לפיכך היא ציינה בפניו כי הוחלט להציג את הסדר הטיעון לבית המשפט המחוזי בדיון הקבוע ליום 18.7.2022. לאחר שעיינתי בעתירה ובנספחיה, באתי לכלל מסקנה כי דין העתירה להידחות על הסף בהיעדר עילה להתערבותנו. אשר על כן, העתירה נדחית על הסף. ממילא נדחית גם הבקשה למתן צו ביניים. ש ו פ ט ת ש ו פ ט ש ו פ ט ת _________________________ 22048250_A01.docx מא מרכז מידע, טל' 077-2703333, 3852* ; אתר אינטרנט, https://supreme.court.gov.il
21078000.A07.txt	"המערער יתייצב לריצוי עונשו בימ""ר הדרים ביום 30.6.2022 עד לשעה 10:00 כשברשותו תעודת זהות או דרכון. ש ו פ ט ת ש ו פ ט ת ש ו פ ט _________________________ 21078000_A07.docx עכ מרכז מידע, טל' 077-2703333, 3852* ; אתר אינטרנט, https://supreme.court.gov.il"
21069180.F09.txt	"לאחר עיון בגזר הדין שניתן על ידי בית המשפט המחוזי ובחינת טענות הצדדים, באתי לכלל מסקנה כי דין הערעור להתקבל באופן חלקי. הלכה היא עמנו כי ערכאת ערעור אינה נוהגת להתערב בעונש שהוטל על ידי הערכאה הדיונית, אלא בנסיבות בהן גזר הדין מגלה סטייה ניכרת ממדיניות הענישה הנוהגת או במקרים חריגים בהם נפלה טעות מהותית בגזר הדין (ראו, מני רבים: ע""פ 2092/21 לוז'קין נ' מדינת ישראל, פסקה 32 (30.10.22); ע""פ 2260/22 פלוני נ' מדינת ישראל, פסקה 8 (18.7.2022); ע""פ 5262/21 אבו סבילה נ' מדינת ישראל, פסקה 9 (16.5.2022); ע""פ 8172/21 חג'אזי נ' מדינת ישראל, פסקה 14 (15.5.2022)). יחד עם זאת, סבורני כי מכלול נסיבותיו של המקרה שלפנינו מוביל למסקנה שהפעלת כל המאסרים-על-תנאי לריצוי במצטבר מחמירה עם המערער יתר על המידה. ש ו פ ט הוחלט כאמור בפסק דינו של השופט א' שטיין. ש ו פ ט ת ש ו פ ט ש ו פ ט _________________________ 21069180_F09.docx עב מרכז מידע, טל' 077-2703333, 3852* ; אתר אינטרנט, https://supreme.court.gov.il"
23008170.O03.txt	"אשר לפסיקה שבה נקבע כי בתביעות לשון הרע המוגשות על-ידי אישי ציבור, גובר המשקל שניתן לחופש הביטוי – פסיקה שעליה נסמכה העמותה כאמור – טוען זוהר כי גם בפסקי דין אלה שבו והבהירו בתי המשפט כי אותו איזון 'מיוחד', אינו מנביע את המסקנה כי שמו הטוב של איש הציבור יהיה למרמס, כך שניתן יהיה לחרפו ולגדפו ביד חופשית, ולצאת 'פטור בלא כלום'; מכאן, שבהחלט ישנם פרסומים ואמירות שיהיה בהם כדי להקים חבות בלשון הרע, אף כאשר הם מופנים כלפי איש ציבור. לאחר ששקלתי את טענות הצדדים, מזה ומזה, באתי לכלל מסקנה כי דין הערעור – להתקבל, וכך אציע לחברַי כי נעשה. גלוי וידוע, כי ""הדין העולה מחוק איסור לשון הרע מהווה איזון עדין בין זכויות אדם מרכזיות במשטר דמוקרטי: זכות היסוד לשם טוב, מזה, וזכות היסוד לחופש הביטוי, מזה"" (ע""א 4534/04 רשת שוקן בע""מ נ' הרציקוביץ', פ""ד נח(3) 558, 570 (2004) (להלן: עניין הרציקוביץ'); דנ""א 2121/12 פלוני נ' דיין אורבך, פ""ד סז(1) 667, 703 (2014); לניסיון מעניין לצייר תמונה מורכבת של הערכים המאוזנים על-ידי דיני לשון הרע, תוך קריאת תיגר מסוימת על תיאור האיזון המקובל, ראו: Daniel Hemel & Ariel Porat, Free Speech and Cheap Talk, 11 J. לגבי שני 'נפילי ארץ' אלו, על רום מעלתם ועל חשיבותה הרבה, דומה שנאמר כבר הכל, ואיני רואה צורך לשוב על מפורסמות אלה (ראו, למשל: רע""א 4740/00 אמר נ' יוסף, פ""ד נה(5) 510, 519-518 (2001), והאסמכתאות הרבות שם). עוד אזכיר, כי נקודת האיזון שבין שני הערכים האמורים, נעה אל עבר הקוטב שבו שוכן חופש הביטוי, שעה שעסקינן בתביעות לשון הרע המוגשות על-ידי אישי ציבור, בגין פרסומים המתייחסים לעשייתם הציבורית (ראו למשל: ע""א 1104/00 אפל נ' חסון, פ""ד נו(2) 607, 623-621 (2002), והאסמכתאות שם; עניין הרציקוביץ', עמודים 570, 575; ע""א 751/10 פלוני נ' דיין אורבך, פ""ד סה(3) 369, 427, 432-431, 453-451 (2012)). נתייחס אפוא לשלבים הדרושים להכרעה בענייננו, כסדרם; מטעמי נוחות, אערוך את הדיון בשלבים הראשון והשני במאוחד. אקדים ואציין כבר עתה, כי בהינתן ההבחנה שתוארה בין דעות לעובדות; בראי מבחן המשמעות שתובן על-ידי אדם מן הישוב; ובשים לב לכך שבהחלט יתכנו מצבים שבהם משמעותו של פרסום תימצא מחוץ למשמעותן המילונית של מילותיו – סבורני כי בענייננו יש לבכּר את המסקנה שלפיה עסקינן בפרסום שיובן על-ידי אדם מן הישוב כדבר היוצא מידי פשוטו, וכפרסום שיש בו הצגת דעה, ולא קביעת עובדה. באותו מקרה, נדונה תביעתו של מי שכיהן אז כראש לשכת עורכי הדין, מר דרור חטר-ישי, בין היתר בגין פרסום שכותרתו התייחסה לפועלה של ""כנופיית חוטר-ישי""; השופטת מ' נאור דחתה את ערעורו של חטר-ישי, בהבהירה: ""אינני סבורה כי במילה 'כנופיה', על פי משמעותה בהקשר שבכתבות, ובשים לב לעובדות ולנסיבות, יש משום 'לשון הרע' המקימה אחריות לפי החוק. [...] באספקלריה הפוליטית, מדינית או חברתית, פירוש המילה 'כנופיה', אינו אלא תיאור של קבוצת אנשים בעלי מטרה או אינטרס משותפים, כאשר המילה נושאת בחובה הבעת דעה שלילית על אותה קבוצה, על התנהלותה ופעולותיה ו/או מטרותיה"" (שם, פסקה 40 (ההדגשה הוּספה – נ' ס'); לקביעות קרובות נוספות, ראו: ע""א 9462/04 מורדוב נ' ידיעות אחרונות בע""מ, פ""ד ס(4) 13, 33-32 (2006) (להלן: עניין מורדוב), לגבי הביטוי ""עריק"", בהתייחס למי שעבר בין מפלגות שונות; ראו גם: עניין הרציקוביץ'). אולם, לא בכך עיקר, שכן אף ביחס לחציו זה של המשפט – בהתאם לרבים מן השיקולים שהצגתי לגבי מחצית המשפט שנדונה לעיל – סבורני כי אין מדובר אלא בחיווי דעה על התנהלותו הכללית של זוהר ועל מוצא פיו. אשר על כן, מסקנתי היא שיש לראות בדברי העמותה ככאלה שנושאים מסר החורג מפשט לשונם, ומבטאים דעה ערכית, שכן כך קולט ומבין את הדברים אדם מן הישוב. כך, מן העבר האחד, לפנינו הבעת דעה חריפה במיוחד, שבהחלט מסתבר לראותה ככזו שבאה בגדרי ההגדרה הרחבה שתיקן המחוקק, מאחר שהיא עלולה ""להשפיל אדם בעיני הבריות או לעשותו מטרה לשנאה, לבוז או ללעג מצדם"" (סעיף 1(1) לחוק), וכן ""לפגוע באדם במשרתו, אם משרה ציבורית ואם משרה אחרת, בעסקו, במשלח ידו או במקצועו"" (סעיף 1(3) לחוק). על כל פנים, בעניין דנן סבורני כי אין הכרח להכריע בשאלה זו (ובכלל זאת, איני נדרש להתייחס גם למחלוקת הפסיקתית בדבר השפעת היותו של זוהר איש ציבור, על הקביעה אם הפרסום על אודותיו מהווה 'לשון הרע', אם לאו; לסוגיה זו ראו, למשל: עניין הרציקוביץ', עמודים 570, 575, ולעומתו עניין נודלמן, פסקה 30). סוף דבר: הפרסום שעל הפרק – אינו עדין, לשון המעטה; יש להצר על הצגתם של ביטויים סרי טעם ומוקצנים מעין אלה בשיח הציבורי; רחוק אני גם מלזלזל בתחושות הכעס והעלבון שככל הנראה התעוררו אצל זוהר, לשמע תגובתה של העמותה. מכיוון שמדובר בביטוי גבולי, סר-טעם ומוקצן, ומשום שהעמותה לא מתחייבת בגינו, אך בשל הגנת תום-הלב, אציע כי נימנע מחיוב המשיב בהוצאות. ש ו פ ט לפיכך הוחלט כאמור בפסק הדין של השופט נעם סולברג. ש ו פ ט ש ו פ ט ת ש ו פ ט _________________________ 23008170_O03.docx חי מרכז מידע, טל' 077-2703333, 3852* ; אתר אינטרנט, https://supreme.court.gov.il"
22041220.C05.txt	"לשם שלמות התמונה יצוין, כי ביום 29.06.20 הוריתי, לבקשתה ובהסכמת המשיבים, על חסיון שמה ועל איסור פרסום פרטיה של העותרת. בהחלטתי מיום 20.07.2022 הוריתי לעותרת להודיע האם נוכח האמור בתגובתם המקדמית של המשיבים היא עודנה עומדת על עתירתה, וציינתי כי ככל שהיא אינה עומדת על עתירתה, רשאית היא לטעון לעניין הוצאותיה בגין עתירה זו. לאחר עיון, הגענו לכלל מסקנה כי דין העתירה להימחק משהיא התייתרה, תוך חיוב המשיבים בהוצאות. ברי, כי עם קבלת הערר ניתן לעותרת, הלכה למעשה, הסעד העיקרי בעתירה – דהיינו מחיקת הרישום המשטרתי על שמה, ועל כן דין העתירה להימחק משהיא הגיעה לכלל סיום התדיינות (ראו: דפנה ברק-ארז משפט מינהלי כרך ד - משפט מינהלי דיוני 461-460 (2017) (להלן: ברק-ארז)), וזאת אף מבלי להידרש לשאלות שהעלתה העותרת, כמפורט בפסקה 12 לעיל. ודוק - פסיקת הוצאות לעותר שקיבל סעדו, הגם באופן חלקי (ומקל וחומר באופן כמעט ומוחלט), עקב הגשת העתירה, גם במקום בו היא לא התבררה לגופה, הוא בבחינת מושכל יסוד (להרחבה בדבר פסיקת הוצאות בבג""ץ ""ללא הכרעה שיפוטית"", ראו: ברק-ארז, בעמ' 468-464); וזאת מכיוון שיש בכך, בעיקרו של דבר, משום הכרזה כי הגשת העתירה הייתה מוצדקת. העתירה נמחקת אפוא, המשיבים יישאו בהוצאות העותרת בסך כולל של 10,000 ש״ח. ש ו פ ט ש ו פ ט ת ש ו פ ט _________________________ 22041220_C05.docx אל מרכז מידע, טל' 077-2703333, 3852* ; אתר אינטרנט, https://supreme.court.gov.il"
23069680.Y07.txt	"לאור זאת נקבע כי על כלל התסקירים (ובכללם תסקירי הנפגעים) להיות מוגשים עד ליום 5.9.2023, כאשר שמיעת הטיעונים לעונש תיערך ביום 12.9.2023. יתר על כן, הודגש כי ניתנה דחייה מסוימת לבקשת הנפגעים עד לחודש ספטמבר 2023, ולכן התעקשותם על כך שתינתן להם ארכה נוספת, עד לחודש נובמבר 2023 מעידה אף היא על מניעיהם. מאידך גיסא, הוכרה בפסיקתנו האפשרות של מי שאינו צד להליך הפלילי להגיש ערעור אזרחי על החלטות שהתקבלו בעניינו בהליך הפלילי (בש""פ 658/88 חסן נ' מדינת ישראל, פ""ד מה(1) 670 (1991)), ויש הסוברים שהלכה זו יפה גם על מנת להסדיר את אפשרות הערעור של נפגע עבירה על החלטות הנוגעות לזכויותיו בקשר להליך הפלילי (ראו עמדתו של השופט יחיאל כשר בבג""ץ 1620/22 פלונית נ' פרקליטות המדינה (7.6.2023), בפסקאות 54-53 לפסק דינו. משכך הם פני הדברים, ברי מדוע סעיף 25(ד) מצווה לבחון את גילו של הקטין בעת גזירת דינו דווקא, שכן זהו הגיל שבו יחל הקטין את ריצוי עונשו (שם, בעמ' 900-898). סוף דבר: העתירה מתקבלת. ש ו פ ט ש ו פ ט ש ו פ ט ת _________________________ 23069680_Y07.docx מנ מרכז מידע, טל' 077-2703333, 3852* ; אתר אינטרנט, https://supreme.court.gov.il"
22071900.A03.txt	בו ביום הוריתי על הגשת תגובה מקדמית לה, וזו הוגשה ביום 8.11.2022. דין העתירה להידחות על הסף. העתירה נדחית אפוא, ועמה גם הבקשה למתן צו ביניים. ש ו פ ט ש ו פ ט ת ש ו פ ט _________________________ 22071900_A03.docx עכ מרכז מידע, טל' 077-2703333, 3852* ; אתר אינטרנט, https://supreme.court.gov.il
22047620.M22.txt	"כך, צוין כי לצד סוג העבירות, גם נסיבות ביצוען, ריבוין והימשכותן יש הצדקה להטלת קלון ולפגיעה – כנגזר מכך – בזכותם להיבחר מחדש למוסדות שבמסגרתם פעלו. אשר למדיניות הענישה בעבירות כגון דא, הרי שבית משפט זה עמד על החומרה היתרה שבעבירות השחיתות השלטונית עוד בראשית דרכו (ע""פ 20/53 ניימן נ' היועץ המשפטי, פ""ד ט 845, 860 (1955)). בשים לב לאמור, אני סבור שהשיקולים הבאים מצדיקים להקל, במידת מה, בעונשים שהוטלו על המערערים: חלוף הזמן, עונשיהם של יתר המעורבים בפרשה והחרטה שהביעו בתום הערעור. משכך, אין לראות בהם כגורם להתמשכות ההליכים (ע""פ 7696/14 גבריאלי נ' מדינת ישראל, פסקה יא (11.2.2015)). במסגרת הדיון לפנינו ביקשו באי כוחו של דרי להגיש חוות דעת עדכנית, ובמסגרת הדיון, לאחר שמיעת הסתייגות המדינה מהגשתה, החלטנו לעיין בה. באי כוחו של דרי ביקשו לטעון כי נוכח מצבו הרפואי, יש לראות במקרה דנן באחד מאותם מקרים חריגים שמצדיקים הימנעות מהשתת מאסר בפועל (או למצער לחרוג ממתחם הענישה מטעמי צדק; זאת, תוך הפנייה לפסק דיני בע""פ 5669/14 לופוליאנסקי נ' מדינת ישראל, פסקה 221 (29.12.2015) (להלן: עניין לופוליאנסקי)). ויודגש: לא בנקל אנו מורים כי אדם בגילו של דרי, שבריאותו לקויה, יישא במאסר ממושך מאחורי סורג ובריח. לצד זאת נציין כי אם חלילה יחולו תמורות במצב בריאותו של דרי, וככל שתהיה לכך עילה, עומדת לו על פי דין הזכות לפנות בבקשה לשחרור על תנאי ממאסר (סעיף 7 לחוק שחרור על-תנאי ממאסר, התשס""א-2001; השוו: עניין בר, הערעור על גזרי הדין, פסקה 12). סוף דבר 29. ואולם, השיקולים שפרטנו לעיל, ובהם נטילת האחריות של המערערים על מעשיהם, חלוף הזמן ואחידות הענישה, כמו גם גילו ומצבו הרפואי של דרי מוליכים למסקנה כי יש להקל – במידת מה – בענשם של המערערים, וכך אציע לחבריי לעשות. ש ו פ ט הוחלט כאמור בפסק דינו של המשנה לנשיאה ע' פוגלמן. בהסכמת הצדדים, המערער בע""פ 4762/22, עמרם כנפו, יתייצב לריצוי עונשו בכלא אוהלי קידר ביום 18.12.2023 עד לשעה 10:00, כשברשותו תעודת זהות. המערער בע""פ 4915/22, יצחק דרי, יתייצב לריצוי עונשו בכלא אוהלי קידר ביום 8.10.2023 עד לשעה 10:00, כשברשותו תעודת זהות"
