filename	result
21026650.Z06.txt	"פקיד שומה חיפה נ ג ד המשיב: שי שלום סיבוני ערעור על החלטות בית המשפט המחוזי תל אביב-יפו מימים 11.4.2021 ו-13.4.2021 בת""א 24123-07-18 שניתנו על ידי כבוד השופט י' טופף תאריך הישיבה: ו' באב התשפ""א (15.07.2021) בשם המערערים: עו""ד חן אבידוב; עו""ד שרון בכר נהון; עו""ד נריה בר-און בשם המשיב: עו""ד שילה ענבר; עו""ד תמיר סננס; עו""ד שלי גבאי פסק-דין המשנה לנשיאה נ' הנדל: מונח לפניי ערעור על החלטות בית המשפט המחוזי בתל אביב-יפו (כב' השופט י' טופף) בת""פ 24123-07-18 (להלן: בית משפט קמא) במסגרתן הורה למדינה להעביר לידי המשיב מטבעות וירטואליים אותם פדה, חלף חילוטם, בהתאם להסדר הטיעון שנחתם עימו. סוף דבר 8. ש ו פ ט אשר על כן, הוחלט כאמור בפסק דינו של המשנה לנשיאה נ' הנדל"
23028400.J09.txt	בסיכומו של דבר: העונש שנגזר על המערער אינו חמור כלל וכלל בהתחשב בחומרת מעשיו, ולטעמי אף מקל עמו במידה רבה לנוכח מכלול מעשיו ותוצאותיהם. אציע אפוא לחבריי כי נדחה את הערעור על כל חלקיו. ש ו פ ט הוחלט כאמור בפסק דינו של השופט י' אלרון
22048250.A01.txt	"בהמשכו של אותו יום הודיעה הפרקליטה לבא-כוחו של העותר כי טענותיו בעניין הסדר הטיעון נשקלו אל מול מכלול הראיות בתיק, ובסופו של דבר הוחלט לקדם את הסדר הטיעון. לפיכך היא ציינה בפניו כי הוחלט להציג את הסדר הטיעון לבית המשפט המחוזי בדיון הקבוע ליום 18.7.2022. הלכה ידועה היא כי החלטות בעניין עריכת הסדרי טיעון מסורות לשיקול דעתן המקצועי של רשויות התביעה, וכי בית המשפט יתערב בהחלטות אלה במקרים נדירים בלבד, כאשר ההחלטה לוקה בפגם מהותי שאינו עולה בקנה אחד עם עקרונות המשפט המינהלי (ראו, מני רבים: בג""ץ 5129/21 סטל נ' משטרת ישראל מפלג תביעות תל אביב, פסקה 9 (10.10.2021); בג""ץ 6363/21 ‏פלוני נ' פרקליטות מחוז צפון - פלילי‏, פסקה 8 (30.11.2021); בג""ץ 8311/21 משמר הדמוקרטיה הישראלית נ' היועץ המשפטי לממשלה, פסקה 7 (26.12.2021)). אשר על כן, העתירה נדחית על הסף"
21078000.A07.txt	"המערער יתייצב לריצוי עונשו בימ""ר הדרים ביום 30.6.2022 עד לשעה 10:00 כשברשותו תעודת זהות או דרכון"
21069180.F09.txt	"לאחר עיון בגזר הדין שניתן על ידי בית המשפט המחוזי ובחינת טענות הצדדים, באתי לכלל מסקנה כי דין הערעור להתקבל באופן חלקי. תקופה זו תעמוד אפוא על 10 שנים. הלכה היא עמנו כי ערכאת ערעור אינה נוהגת להתערב בעונש שהוטל על ידי הערכאה הדיונית, אלא בנסיבות בהן גזר הדין מגלה סטייה ניכרת ממדיניות הענישה הנוהגת או במקרים חריגים בהם נפלה טעות מהותית בגזר הדין (ראו, מני רבים: ע""פ 2092/21 לוז'קין נ' מדינת ישראל, פסקה 32 (30.10.22); ע""פ 2260/22 פלוני נ' מדינת ישראל, פסקה 8 (18.7.2022); ע""פ 5262/21 אבו סבילה נ' מדינת ישראל, פסקה 9 (16.5.2022); ע""פ 8172/21 חג'אזי נ' מדינת ישראל, פסקה 14 (15.5.2022)). כך, הנסחט יכול להחליט לאיין את מקור הסחיטה, למשל באמצעות חשיפת המידע שבו מחזיק הסוחט. ש ו פ ט הוחלט כאמור בפסק דינו של השופט א' שטיין"
23008170.O03.txt	"הצדדים לא היו חלוקים לגבי קיום הפרסומים, ועל כן, כבר בקדם המשפט הוסכם כי אין צורך בשמיעת עדים, וכי סיכומי הצדדים יתמקדו בהיבטים המשפטיים, וניתן יהיה לצרף אליהם פרסומים שונים מכלי התקשורת, לתמיכה בטענות. התביעה נדחתה אפוא במלואה, מבלעדי דיון מעמיק בנוגע לתחולתן של ההגנות הקבועות בחוק, זולת התייחסות קצרה ותמציתית, למעלה מן הצורך. לגישת העמותה, ערכים אלה, כשלצדם גם האיזון הייחודי האמור, צריכים היו להשפיע על הדיון בכלל רכיבי תביעתו של זוהר – הן בשלב קביעת אחריותה של העמותה, הן בשלב קביעת תחולת ההגנות – ולהוביל, בסופו של דבר, לדחיית התביעה. לאחר ששקלתי את טענות הצדדים, מזה ומזה, באתי לכלל מסקנה כי דין הערעור – להתקבל, וכך אציע לחברַי כי נעשה. עוד אזכיר, כי נקודת האיזון שבין שני הערכים האמורים, נעה אל עבר הקוטב שבו שוכן חופש הביטוי, שעה שעסקינן בתביעות לשון הרע המוגשות על-ידי אישי ציבור, בגין פרסומים המתייחסים לעשייתם הציבורית (ראו למשל: ע""א 1104/00 אפל נ' חסון, פ""ד נו(2) 607, 623-621 (2002), והאסמכתאות שם; עניין הרציקוביץ', עמודים 570, 575; ע""א 751/10 פלוני נ' דיין אורבך, פ""ד סה(3) 369, 427, 432-431, 453-451 (2012)). נתייחס אפוא לשלבים הדרושים להכרעה בענייננו, כסדרם; מטעמי נוחות, אערוך את הדיון בשלבים הראשון והשני במאוחד. סוף דבר: הפרסום שעל הפרק – אינו עדין, לשון המעטה; יש להצר על הצגתם של ביטויים סרי טעם ומוקצנים מעין אלה בשיח הציבורי; רחוק אני גם מלזלזל בתחושות הכעס והעלבון שככל הנראה התעוררו אצל זוהר, לשמע תגובתה של העמותה. ש ו פ ט לפיכך הוחלט כאמור בפסק הדין של השופט נעם סולברג"
22041220.C05.txt	"בנוסף על האמור עדכנו המשיבים כי לאחר בחינת הערר, החליט משיב 1 על ביטול הרישומים המשטרתיים בתיקים הסגורים על שמה של העותרת, תוך שצוין כי מכתב על אודות החלטה זו הועבר, בבוקר יום 03.08.2022, לידי באי-כוח העותרת. לאחר עיון, הגענו לכלל מסקנה כי דין העתירה להימחק משהיא התייתרה, תוך חיוב המשיבים בהוצאות. ברי, כי עם קבלת הערר ניתן לעותרת, הלכה למעשה, הסעד העיקרי בעתירה – דהיינו מחיקת הרישום המשטרתי על שמה, ועל כן דין העתירה להימחק משהיא הגיעה לכלל סיום התדיינות (ראו: דפנה ברק-ארז משפט מינהלי כרך ד - משפט מינהלי דיוני 461-460 (2017) (להלן: ברק-ארז)), וזאת אף מבלי להידרש לשאלות שהעלתה העותרת, כמפורט בפסקה 12 לעיל. ודוק - פסיקת הוצאות לעותר שקיבל סעדו, הגם באופן חלקי (ומקל וחומר באופן כמעט ומוחלט), עקב הגשת העתירה, גם במקום בו היא לא התבררה לגופה, הוא בבחינת מושכל יסוד (להרחבה בדבר פסיקת הוצאות בבג""ץ ""ללא הכרעה שיפוטית"", ראו: ברק-ארז, בעמ' 468-464); וזאת מכיוון שיש בכך, בעיקרו של דבר, משום הכרזה כי הגשת העתירה הייתה מוצדקת. העתירה נמחקת אפוא, המשיבים יישאו בהוצאות העותרת בסך כולל של 10,000 ש״ח"
23069680.Y07.txt	לאור זאת נקבע כי על כלל התסקירים (ובכללם תסקירי הנפגעים) להיות מוגשים עד ליום 5.9.2023, כאשר שמיעת הטיעונים לעונש תיערך ביום 12.9.2023. הנאשם בתגובתו התנגד נחרצות ועמד על דחיית העתירה. האירוע התרחש בסוף חודש ינואר 2023 ומועד הטיעונים לעונש נקבע ליום 12.9.2023 (ובהמשך אף נדחה ליום 19.9.2023, כמפורט לעיל) – פחות מ-8 חודשים מאז האירוע. סוף דבר: העתירה מתקבלת
22071900.A03.txt	"בו ביום הוריתי על הגשת תגובה מקדמית לה, וזו הוגשה ביום 8.11.2022. בעיקרו של דבר, נטען בעתירה כי יש ""לאסור על הגשה ושימוש בראיות"" הכוללות את עדויות הגורמים הטיפוליים, לנוכח החיסיון החל עליהן, לשיטת העותר. המדינה מוסיפה וטוענת כי יש לדחות את הבקשה למתן צו ביניים, שכן לטענתה סיכויי העתירה להתקבל נמוכים במיוחד, ומאזן הנוחות אף הוא אינו נוטה לטובת העותר. דין העתירה להידחות על הסף. העתירה נדחית אפוא, ועמה גם הבקשה למתן צו ביניים"
22047620.M22.txt	"כד-גל בע""מ נ ג ד המשיבה בע""פ 4762/22 ובע""פ 4915/22: מדינת ישראל ערעור על הכרעת הדן וגזר הדין של בית המשפט המחוזי בבאר-שבע (כב' השופט ד' בן טולילה) בת""פ 28095-04-17 מיום 24.2.2022 ומיום 21.6.2022 תאריך הישיבות: כ""ח בתמוז התשפ""ג (17.7.2023) כ""ט בתמוז התשפ""ג (18.7.2023) א' באב התשפ""ג (19.7.2023) בשם המערער בע""פ 4762/22: עו""ד נבות תל-צור; עו""ד טל שפירא; עו""ד רעות סרנת בשם המערערים בע""פ 4915/22: עו""ד רון שפירא; עו""ד דניאל נאמן; עו""ד קובי בן-שעיה בשם המשיבה בע""פ 4762/22 ובע""פ 4915/22: עו""ד שרית משגב; עו""ד מיכל בלומנטל; עו""ד שלום שיפר פסק-דין המשנה לנשיאה ע' פוגלמן: לפנינו שני ערעורים שעניינם בהכרעת הדין ובגזר הדין של בית המשפט המחוזי בבאר שבע (כב' השופט ד' בן טולילה) שניתנו בימים 24.2.2022 ו-21.6.2022. נוכח החומרה הגלומה בעבירה השוחד, ברוב המקרים כולל העונש בגינה רכיב של מאסר מאחורי סורג ובריח (ע""פ 3244/22 מדינת ישראל נ' ערן, פסקה 14 (20.9.2022); ע""פ 4318/20 מדינת ישראל נ' חסן, פסקה 26 (18.4.2021); ע""פ 4506/15 בר נ' מדינת ישראל, פסקה 7 לפסק דיני בגזרי הדין (11.12.2016) (להלן: עניין בר); ע""פ 5083/08 בניזרי נ' מדינת ישראל, פסקה 63 (24.6.2009) (להלן: עניין בניזרי); בקשה לקיים דיון נוסף בפסק דין זה נדחתה, דנ""פ 5651/09 בניזרי נ' מדינת ישראל (26.7.2009)). טענותיו של דרי התמקדו, בעיקרם של דברים, בפגיעה האפשרית באשתו, שתאלץ – בגילה – למכור את דירת מגוריה ולחפש דירה חדשה. סוף דבר 29. ש ו פ ט הוחלט כאמור בפסק דינו של המשנה לנשיאה ע' פוגלמן. בהסכמת הצדדים, המערער בע""פ 4762/22, עמרם כנפו, יתייצב לריצוי עונשו בכלא אוהלי קידר ביום 18.12.2023 עד לשעה 10:00, כשברשותו תעודת זהות. המערער בע""פ 4915/22, יצחק דרי, יתייצב לריצוי עונשו בכלא אוהלי קידר ביום 8.10.2023 עד לשעה 10:00, כשברשותו תעודת זהות"
21030510.E15.txt	"תשלובת נקניק נהריה כפר זוגלובק 1972 בע""מ עתירה למתן צו על תנאי בשם העותרות: בשם המשיב 1: בשם המשיבה 2: עו""ד ארז וול עו""ד מיטל בוכמן-שינדל; עו""ד אסתי אוחנה עו""ד טלילה רוזנבלום פסק-דין השופט י' עמית: עניינה של העתירה שלפנינו בבקשת העותרות ולפיה נורה למשיב 1 (להלן: המשיב או משרד החקלאות), להעביר למחלקת העררים שבפרקליטות המדינה את הערר שהוגש על ידן בהתאם לסעיף 64(א) לחוק סדר הדין הפלילי [נוסח משולב], השתמ""ב-1982 (להלן: החסד""פ) באשר לאי העמדה לדין של המשיבה 2 (להלן: זוגלובק) ונושאי המשרה שבה. בשלב זה יוער כי העתירה במתכונתה המקורית הוגשה אף כנגד בית המטבחיים דבאח בע""מ, אולם משהמשיב הסכים למתן הסעד המבוקש בעתירה, ביום 22.8.2022 הוריתי על מחיקתה מההליך. לגופם של דברים, נטען כי אין עילה להתערבות בהחלטת המשיב שלא להעביר את הערר למחלקת העררים בפרקליטות המדינה, שכן מקום שבו הוחלט על הגשת כתב אישום כנגד חלק מהחשודים בפרשה, לא קמה זכות ערר מכוח סעיף 64(א) לחסד""פ; כי זכות הערר הקבועה בסעיף 64(א) לחסד""פ, נועדה לאפשר למתלונן להשיג על החלטת רשויות האכיפה שלא להעמיד לדין כאשר מדובר בהחלטה סופית שמשמעותה ""סתימת הגולל על האפשרות שיתקיים הליך פלילי"", ולא במקרים שבהם הוגש כתב אישום ""רק"" כנגד חלק מהחשודים; וכי חרף חשיבותה של זכות הערר, היא מוגבלת וניצבים מולה שיקולים אחרים כדוגמת יעילות ההליך הפלילי, שמירה על זכויות נאשמים, הסרת החשש לפגיעה ראייתית אפשרית, והימנעות מהימשכות הליכים ככל שניתן. לנוכח הדיון העומד ותלוי באשר לשאלת פרשנות סעיף 64(א) לחסד""פ, בהחלטתי מיום 29.8.2021 הוריתי על השהיית ההליך דנן עד למתן פסק דין בעניין מחאמיד. עוד נקבע כי אין במסקנה זו כדי לשלול את קיומה של ביקורת שיפוטית על החלטת רשויות התביעה שלא להעמיד לדין חשוד מסוים, אף אם הוחלט להעמיד לדין חשוד אחר באותה פרשה. לאחר עיון בעתירה ובתגובות לה, ובהודעות העדכון מטעם הצדדים, הגעתי לכלל מסקנה כי דין העתירה להידחות. בנסיבות אלו, אין אפוא מנוס מהקביעה כי העתירה התייתרה ויש להורות על דחייתה. סוף דבר, שהעתירה נדחית"
23037230.E02.txt	לנוכח המידע החסוי שהצטבר בעניינו, המסוכנות הנשקפת ממנו ובהעדר אפשרות להעמידו לדין פלילי, הורה המפקד הצבאי ביום 13.9.2022 על מעצרו המנהלי של העותר, לתקופה של כשישה חודשים בקיזוז ימי מעצרו, החל מיום 13.9.2022 ועד ליום 7.3.2023 (להלן: הצו הראשון). ביום 6.3.2023 הוארך מעצרו המנהלי של העותר לתקופה של כשישה חודשים נוספים, החל מיום 7.3.2023 ועד ליום 6.9.2023 (להלן: הצו השני). אשר על כן, העתירה נדחית
22059530.C05.txt	"לפיכך, נכון יהיה להתערב במידת מה בעונש שנגזר על המשיב בתוך מתחם הענישה, כך שיעמוד על הצד הבינוני-גבוה של המתחם שנקבע, תוך שאנו משווים לנגד עינינו את כלל לפיו ערכאת הערעור לא ממצה את הדין (ראו, מיני רבים: ע""פ 6865/22 מדינת ישראל נ' ג'בארין, פסקה 12 (17.01.2023); ע""פ 2654/22 מדינת ישראל נ' דישלבסקי, פסקה 16 (06.12.2022); ע""פ 3587/22 מדינת ישראל נ' ג'והנסון (28.11.2022)). אשר על כן, הוחלט כאמור בפסק דינו של השופט ח' כבוב"
23084740.N03.txt	דין העתירה להידחות על הסף. העתירה נדחית אפוא
22056330.O02.txt	"כך זכאים לצפות כל הבאים בשעריו של בית המשפט"" (ע""פ 2285/05 מדינת ישראל נ' חמד, פסקה 7 (5.12.2005); וראו גם, מהעת האחרונה: ע""פ 3982/22 מדינת ישראל נ' חג'וג', פסקה 11 (27.10.2022) (להלן: עניין חג'וג'); ע""פ 901/22 מדינת ישראל נ' אסווד, פסקה 8 (24.2.2022) (להלן: עניין אסווד)). סוף דבר: נוכח כלל האמור, ולאחר ששיוויתי לפנַי גם את הכלל שלפיו ערכאת הערעור אינה מגיעה למיצוי הדין במקרה של החמרת הענישה (ע""פ 4623/07 מדינת ישראל נ' אזרי, פסקה 17 (31.10.2007)), סבורני כי יש להוסיף שנתיים מאסר בפועל לעונשו של נואף, ושנת מאסר בפועל לעונשו של רמי. ש ו פ ט לפיכך הוחלט כאמור בפסק הדין של השופט נעם סולברג"
23017880.E03.txt	
23029760.E03.txt	ביום 2.1.2023 הורה המפקד הצבאי על הארכת מעצרו המנהלי של העותר לתקופה נוספת של שישה חודשים, החל מיום 3.1.2023 ועד ליום 2.7.2023. עמדת המשיבים 1 ו-3 (להלן: המשיבים), היא כי דין העתירה להידחות בהיעדר עילה להתערבות שיפוטית בצו השני, הואיל וזה הוצא מטעמי בטחון החלטיים ולאחר שנמצא כי אין דרך אחרת למנוע את הסיכון הגבוה הנשקף מהעותר לביטחון האזור ולשלום הציבור. אשר על כן, העתירה נדחית
22030340.F05.txt	"לאחר עיון בגזרי הדין מושא הערעור, ולאחר בחינת טענות הצדדים, באתי לכלל מסקנה כי דין הערעורים להידחות. הלכה היא עמנו כי ערכאת הערעור אינה נוהגת להתערב בעונש שהוטל על-ידי הערכאה הדיונית, אלא בנסיבות בהן גזר הדין מגלה סטייה ניכרת ממדיניות הענישה הנוהגת או במקרים חריגים שבהם נפלה טעות מהותית בגזר הדין (ראו, מיני רבים: ע""פ 6918/21 בן נון נ' מדינת ישראל, פסקה 11 (20.12.2022); ע""פ 990/21 פלוני נ' מדינת ישראל, פסקה 31 (30.11.2022); ע""פ 2440/22 מדינת ישראל נ' אמר, פסקה 8 (10.8.2022); ע""פ 126/22 מדינת ישראל נ' פלוני, פסקה 10 (27.4.2022)). לטעמי, אי-תשלום הפיצוי למתלונן אינו עולה בקנה אחד עם קבלת אחריות וחרטה כנה; והוא נזקף לחובת המערער אשר מבקש מאתנו להקל בעונשו מטעמי שיקום (ראו: ע""פ 3936/22 מדינת ישראל נ' בושמיץ, פסקה 20 (10.11.2022); ע""פ 4018/20 לוגסי נ' מדינת ישראל, פסקה 23 (30.12.2021); ע""פ 489/18 פלוני נ' מדינת ישראל, פסקה 12 (9.12.2018)). המערער 1 יתייצב לריצוי עונשו ביום 23.4.2023, שעה 10:00, בבית מעצר ימ""ר ניצן, או במקום אחר על-פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון ועותק מפסק דין זה. ש ו פ ט הוחלט כאמור בפסק דינו של השופט א' שטיין"
